No,日本語名,英語名
14548,分散型事業,
14549,ベスト・ケース、ワースト・ケース分析,
14550,ベンチマーキング,
14551,ポーターの3つの基本戦略,
14552,ポーター・マイケル,
14553,マッキンゼー,
14554,マネジメントチーム,
14555,民事再生法,
14556,ムリ・ムダ・ムラ,
14557,モラル・ハザード,
14558,リードタイム,
14559,リーンキャンバス,
14560,リーン生産方式,
14561,リエンジニアリング,
14562,リスク・コミュニケーション,
14563,リスク・マネジメント,
14564,リスク分析,
14565,リソース・ベースド・ビュー,
14566,レイヤー（層・階層）,
14567,レッドオーシャン,
14568,ワークフロー管理,
14569,ベイズ・ルール,
14570,BATNA,
14571,Win-Win,
14572,ZOPA,
14573,アンカリング,
14574,確証バイアス,
14575,カクテルパーティ効果,
14576,カリギュラ効果,
14577,逆選択,
14578,クルノー競争,
14579,ゲームの木,
14580,ゲーム理論,
14581,交互進行ゲーム,
14582,混合戦略,
14583,授かり効果,
14584,囚人のジレンマ,
14585,純粋戦略,
14586,勝者の呪い,
14587,情報対称ゲーム,
14588,情報非対称ゲーム,
14589,ストループ効果,
14590,絶対優位の戦略,
14591,絶対劣位の戦略,
14592,瀬戸際戦術,
14593,ゼロサム・ゲーム,
14594,ゼロサム交渉,
14595,立場固定,
14596,男女の争い,
14597,ドア・イン・ザ・フェイス・テクニック,
14598,同時進行ゲーム,
14599,ナッシュ均衡,
14600,認知的不協和,
14601,非両立バイアス,
14602,フット・イン・ザ・ドア・テクニック,
14603,プライミング効果,
14604,プラスサム・ゲーム,
14605,プリンシパルとエージェントのゲーム,
14606,フレーミング,
14607,ベイズ均衡、ベイズ・ルール,
14608,ベルトラン競争,
14609,ポジショントーク,
14610,マイナスサム・ゲーム,
14611,メラビアンの法則,
14612,良い警官・悪い警官戦術,
14613,留保価値,
14614,目的別教育,
14615,長期インセンティブ,
14616,短期インセンティブ,
14617,人的資源管理,
14618,職務給,
14619,準拠的パワー,
14620,公平理論,
14621,経営者報酬,
14622,企業別労働組合,
14623,スパン・オブ・コントロール,
14624,クロス・ファンクショナル・チーム,
14625,キャリア・アンカー,
14626,カッツの3能力,
14627,CLO,
14628,2-6-2の法則,
14629,360度評価,
14630,7S,
14631,CDP(キャリア・ディベロップメント・プログラム),
14632,CFT(クロス・ファンクショナル・チーム),
14633,HRシステム,
14634,HRポリシー,
14635,MBO(目標管理),
14636,OffJT,
14637,OJT,
14638,アセスメント・センター,
14639,アナリスト,
14640,アベグレン・ジェームズ・C.,
14641,アンガーマネジメント,
14642,暗黙知,
14643,ES（従業員満足度）,
14644,インセンティブ,
14645,ウェルビーイング,
14646,影響力,
14647,HRテック,
14648,エクイティ理論,
14649,エグゼクティブ・サーチ・ファーム,
14650,エンプロイアビリティ,
14651,階層別教育,
14652,外部調達,
14653,カウンター・カルチャー,
14654,カフェテリア・プラン,
14655,ガルブレイス・ジェイR.,
14656,寛大化・厳格化傾向,
14657,カンパニー型組織,
14658,官僚制,
14659,企業別組合,
14660,ギグ・エコノミー,
14661,キャリア・ディベロップメント・プログラム,
14662,キャリア・デザイン,
14663,偶発性,
14664,ケミストリー,
14665,権限委譲,
14666,コーピング,
14667,行動変容,
14668,個尊重の経営,
14669,コンセプチュアル・スキル,
14670,コンテクスト、コンテント,
14671,コンピテンシー,
14672,コンプライアンス,
14673,サードプレイス,
14674,最大多数の最大幸福,
14675,採用,
14676,サクセッション・プランニング,
14677,三種の神器,
14678,事業部別組織,
14679,自己認知,
14680,実績主義,
14681,社会起業家,
14682,社内ベンチャー,
14683,終身雇用,
14684,象徴,
14685,職能資格制度,
14686,職務給制度,
14687,職務を基準とした報償,
14688,ジョブ型雇用,
14689,ジョブ・ローテーション,
14690,自立革新型人材,
14691,人材マネジメント,
14692,スタッフ,
14693,ストック・オプション,
14694,成果主義,
14695,正当権力,
14696,選抜教育,
14697,組織構造,
14698,組織文化,
14699,ダイバーシティ,
14700,チャンドラー・アルフレッド,
14701,中心化傾向,
14702,直近効果,
14703,ティール組織,
14704,テクニカル・スキル,
14705,同一視力,
14706,トランスナショナル・カンパニー,
14707,内部調達,
14708,日本的経営,
14709,ネガティブ・フィードバック,
14710,年功制,
14711,年齢・在職年数を基準とした報奨,
14712,年齢給,
14713,能力給,
14714,能力主義,
14715,能力を基準とした報奨,
14716,パーキンソンの法則,
14717,ハインリッヒの法則,
14718,バタフライ効果,
14719,ハロー効果,
14720,ピーターの法則,
14721,BPR,
14722,ピグマリオン効果,
14723,ヒューマン・スキル,
14724,ヒューマンエラー,
14725,評価,
14726,VUCA,
14727,フィジビリティ,
14728,フォロワーシップ,
14729,複線型人事制度,
14730,フラット組織,
14731,ブローカー,
14732,ブロードバンディング,
14733,プロジェクトチーム型組織,
14734,分化,
14735,分業の理論,
14736,ベースアップ,
14737,ベネフィッツ,
14738,ポータブル・スキル,
14739,報酬力,
14740,ポジティブ・フィードバック,
14741,ホワイトカラーエグゼンプション,
14742,マインドセット,
14743,マトリクス,
14744,マネジメント・パイプライン,
14745,メンタル・ヘルス,
14746,メンタルブロック,
14747,メンバーシップ型雇用,
14748,目標管理,
14749,モラール,
14750,ライン,
14751,リフレーミング,
14752,類似誤差,
14753,レジリエンス,
14754,労働組合,
14755,ワーク・ライフ・インテグレーション,
14756,ワーク・ライフ・バランス,
14757,非言語コミュニケーション,
14758,状況に適応したリーダーシップ,
14759,コンフリクト,
14760,LOC(ローカス・オブ・コントロール),
14761,PM理論,
14762,ウェルチ・ジャック,
14763,aec,
14764,X理論・Y理論,
14765,エフェクチュエーション,
14766,エモーショナル・リーダーシップ,
14767,エンパワーメント,
14768,エンパワーメント・リーダーシップ,
14769,オーナーシップ,
14770,オハイオ州立大学研究モデル,
14771,カッツ・ロバート・L,
14772,帰属理論,
14773,期待理論,
14774,機能横断型チーム,
14775,強制力,
14776,クリティカル・パス,
14777,グループ・シンク,
14778,グループ・ダイナミックス,
14779,コーチング,
14780,構造的慣性,
14781,行動理論,
14782,五段階集団発展モデル,
14783,コッター,
14784,コミットメント,
14785,コミュニケーション,
14786,コリンズ・ジェームズ・C,
14787,サーベイ・フィードバック,
14788,三段階変革プロセス,
14789,システム思考,
14790,社会的証明,
14791,集団,
14792,集団凝集性,
14793,状況応変型リーダーシップ,
14794,状況適合(コンティンジェンシー)理論,
14795,条件適合理論,
14796,職務再設計,
14797,ステレオタイプ,
14798,ストレッチ,
14799,センゲ,
14800,選択的認知,
14801,組織,
14802,組織行動学,
14803,組織変革,
14804,対象対応型リーダーシップ,
14805,ダブルループ・ラーニング,
14806,チーム・ビルディング,
14807,チーム学習,
14808,TWI,
14809,動機付け・衛生理論,
14810,特性理論,
14811,独立採算制,
14812,トランスフォーメーショナル・モデル,
14813,認知,
14814,ハーズバーグの動機づけ・衛生理論,
14815,パス・ゴール理論,
14816,パワー,
14817,パワーの源泉,
14818,ヒエラルキー型組織,
14819,ビジョナリー・リーダーシップ,
14820,フィードバック,
14821,フィードラー理論,
14822,ブレーン・ストーミング,
14823,プロセス・コンサルテーション,
14824,変革への抵抗,
14825,変革リーダーシップ,
14826,ホーソン研究,
14827,マクレガー・ダグラス,
14828,マズロー,
14829,マズローの欲求5段階説,
14830,マトリクス型組織,
14831,マネジリアル・グリッド,
14832,ミシガン大学研究モデル,
14833,メンタル・モデル,
14834,モチベーション,
14835,モデリング,
14836,欲求5段階説,
14837,リーダーシップ,
14838,レビン,
14839,ロールモデル,
14840,ワークアウト,
14841,前提,
14842,20‐80のルール(20-80の法則),
14843,CAGR(年平均成長率),
14844,KJ法,
14845,MECE,
14846,So what?,
14847,True?,
14848,Why?,
14849,意思決定,
14850,イシュー,
14851,因果関係,
14852,エコーチェンバー現象,
14853,エビデンス,
14854,演繹法,
14855,隠れた前提,
14856,仮説思考,
14857,帰納法,
14858,クリティカル・シンキング,
14859,原因追求のロジックツリー,
14860,軽率な一般化,
14861,行動経済学,
14862,合理化,
14863,コモンズの悲劇,
14864,思考実験,
14865,自信過剰,
14866,集団浅慮,
14867,手段の目的化,
14868,水平思考,
14869,スキーマ,
14870,正常性バイアス,
14871,生存バイアス,
14872,ゼロベース思考,
14873,創造的破壊,
14874,第3因子,
14875,大数の法則,
14876,ディシジョン・ツリー,
14877,度数分布表,
14878,トルネード・チャート,
14879,パレート分析,
14880,ビジネスモデルキャンバス,
14881,ヒューリスティック,
14882,ピラミッド構造（ピラミッド・ストラクチャー）,
14883,フェルミ推定,
14884,不適切なサンプリング,
14885,フレームワーク,
14886,フレームワーク思考,
14887,弁証法,
14888,ポスト・トゥルース,
14889,マインドマップ,
14890,メッセージ,
14891,問題解決のロジックツリー,
14892,有意差,
14893,レモン市場(レモン市場の法則）,
14894,ロジック・ツリー,
14895,論理展開,
14896,返報性,
14897,,
14898,,
14899,,
14900,,
14901,,
14902,,
14903,,
14904,,
14905,,
14906,,
14907,,
14908,,
14909,,
14910,,
14911,,
14912,,
14913,,
14914,,
14915,,
14916,,
14917,,
14918,,
14919,,
14920,,
14921,,
14922,,
14923,,
14924,,
14925,,
14926,,
14927,,
14928,,
14929,,
14930,,
14931,,
14932,,
14933,,
14934,,
14935,,
14936,,
14937,,
14938,,
14939,,
14940,,
14941,,
14942,,
14943,,
14944,,
14945,,
14946,,
14947,,
14948,,
14949,,
14950,,
14951,,
14952,,
14953,,
14954,,
14955,,
14956,,
14957,,
14958,,
14959,,
14960,,
14961,,
14962,,
14963,,
14964,,
14965,,
14966,,
14967,,
14968,,
14969,,
14970,,
14971,,
14972,,
14973,,
14974,,
14975,,
14976,,
14977,,
14978,,
14979,,
14980,,
14981,,
14982,,
14983,,
14984,,
14985,,
14986,,
14987,,
14988,,
14989,,
14990,,
14991,,
14992,,
14993,,
14994,,
14995,,
14996,,
14997,,
14998,,
14999,,
15000,,
15001,,
15002,,
15003,,
15004,,
15005,,
15006,,
15007,,
15008,,
15009,,
15010,,
15011,,
15012,,
15013,,
15014,,
15015,,
15016,,
15017,,
15018,,
15019,,
15020,,
15021,,
15022,,
15023,,
15024,,
15025,,
15026,,
15027,,
15028,,
15029,,
15030,,
15031,,
15032,,
15033,,
15034,,
15035,,
15036,,
15037,,
15038,,
15039,,
15040,,
15041,,
15042,,
15043,,
15044,,
15045,,
15046,,
15047,,
15048,,
15049,,
15050,,
15051,,
15052,,
15053,,
15054,,
15055,,
15056,,
15057,,
15058,,
15059,,
15060,,
15061,,
15062,,
15063,,
15064,,
15065,,
15066,,
15067,,
15068,,
15069,,
15070,,
15071,,
15072,,
15073,,
15074,,
15075,,
15076,,
15077,,
15078,,
15079,,
15080,,
15081,,
15082,,
15083,,
15084,,
15085,,
15086,,
15087,,
15088,,
15089,,
15090,,
15091,,
15092,,
15093,,
15094,,
15095,,
15096,,
15097,,
15098,,
15099,,
15100,,
15101,,
15102,,
15103,,
15104,,
15105,,
15106,,
15107,,
15108,,
15109,,
15110,,
15111,,
15112,,
15113,,
15114,,
15115,,
15116,,
15117,,
15118,,
15119,,
15120,,
15121,,
15122,,
15123,,
15124,,
15125,,
15126,,
15127,,
15128,,
15129,,
